Country,Time,Labour force,"Private final consumption expenditure, volume","Gross fixed capital formation, total, volume","Gross domestic product, volume, market prices",Total employment (labour force survey basis),"Imports of goods and services, volume (national accounts basis)","Exports of goods and services, volume (national accounts basis)",Unemployment rate,Countryno,Consumption % per GDP,Investment % per GDP,Net exports % per GDP,Labour productivity,Labour productivity growth
France,2017.5,715856000000.0,26842568.4731185,2256492207707.52,512896000000.0,762128000000.0,1229324000000.0,9.50388042545621,29661568.4731185,7,0.005233530476571956,439.951219683429,-239.68289867546173,0.6729788172065585,-1.106477164356412
France,2017.75,733116000000.0,27011516.894409,2275088209419.26,518212000000.0,769984000000.0,1229736000000.0,8.96482646797617,29671516.894409,7,0.005212445272284124,439.0265392193272,-237.30365178556946,0.6730165821627463,0.005611611424050089
France,2018.0,732508000000.0,26969218.8931346,2277996209686.94,519476000000.0,771604000000.0,1233304000000.0,9.26853623943781,29724218.8931346,7,0.005191619804020706,438.5180854720796,-237.41308549205957,0.6732417146619251,0.03345125590445974
France,2018.25,736444000000.0,27070725.7111822,2283352210179.95,523504000000.0,778860000000.0,1231368000000.0,9.07236626523638,29771725.7111822,7,0.0051710637762428175,436.16709904412386,-235.21654084609244,0.6721413347713324,-0.16344499555337455
France,2018.5,742664000000.0,27089538.5891263,2291752210953.16,528836000000.0,777056000000.0,1234976000000.0,8.9657953127041,29757538.5891263,7,0.005122483830360698,433.35782945055934,-233.52721826634993,0.6805635629864514,1.2530442303454237
France,2018.75,757192000000.0,27122416.8065569,2306028212267.25,534084000000.0,787780000000.0,1239416000000.0,8.70767681790726,29709416.8065569,7,0.005078305436327787,431.7725699079639,-232.06387010119985,0.6779608520145218,-0.38243466348805155
France,2019.0,761312000000.0,27090943.8446038,2318132213381.41,540252000000.0,797592000000.0,1246504000000.0,8.72921266061571,29681943.8446038,7,0.00501450135207344,429.08350425012964,-230.7264017516401,0.6773538350434809,-0.08953569652837556
France,2019.25,757668000000.0,27237752.1798118,2324980214011.76,547256000000.0,798300000000.0,1252060000000.0,8.39141962005817,29732752.1798118,7,0.004977150032126062,424.84325690568215,-228.78872045105192,0.6855267443317049,1.2065937867908216
France,2019.5,754320000000.0,27065829.5601186,2328192214307.42,553664000000.0,803112000000.0,1256608000000.0,8.36892905407527,29537829.5601186,7,0.004888493664048701,420.50633855685396,-226.96220090011835,0.6893982408431203,0.5647476985291888
France,2019.75,747760000000.0,27309474.4154658,2324044213925.6,555224000000.0,796672000000.0,1259396000000.0,8.10606885912802,29718474.4154658,7,0.004918640839636939,418.577765717188,-226.82665014334646,0.6969292255784062,1.0923997609967318
France,2020.0,699012000000.0,27226728.5771893,2187056201316.01,497048000000.0,751928000000.0,1186332000000.0,7.87379498976677,29553728.5771893,7,0.005477685973424961,440.0090537163433,-238.67554038888122,0.6610313753444479,-5.150860218864461
France,2020.25,523340000000.0,26727033.833818,1885480173556.29,425192000000.0,625380000000.0,1044112000000.0,7.09145062290646,28767033.833818,7,0.006285874107184049,443.44206230509747,-245.56247530360605,0.6798938245546707,2.8534877335276265
France,2020.5,638740000000.0,26895836.7802896,2237444205954.17,526864000000.0,730240000000.0,1238984000000.0,9.02453906719838,29563836.7802896,7,0.005104891733025904,424.67206071285375,-235.16201524320797,0.7214943032427695,6.118672825914695
France,2020.75,595944420000.0,26734461.7596079,2138283487074.16,508691519891.511,682774400000.0,1148538168000.0,9.47987170449971,29534272.9435093,7,0.0052555351748953035,420.3497411417814,-225.78284148229355,0.745036017594554,3.262910635049465
Germany,1995.0,448940000000.0,2313212000000.0,435652000000.0,1322088000000.0,8.13675213675214,502420000000.0,39000000.0,35826666.6666667,8,174.96656803480556,32.951815612879024,-37.99905906414702,162483504201.6806,
Germany,1995.25,453056000000.0,2330460000000.0,448384000000.0,1340204000000.0,8.09654228004108,507448000000.0,38946666.6666667,35793333.3333333,8,173.88845280270763,33.45639917505096,-37.86058341366936,165527944355.17975,1.8736918362618926
Germany,1995.5,456748000000.0,2335000000000.0,452312000000.0,1338760000000.0,8.25703773423462,506844000000.0,38956666.6666667,35740000.0,8,174.41513041919387,33.785891421912815,-37.85630309639766,162135628186.52847,-2.0493918304043235
Germany,1995.75,464984000000.0,2335304000000.0,456596000000.0,1341644000000.0,8.44094757547251,502904000000.0,38976666.6666667,35686666.6666667,8,174.0628661552543,34.03257496027262,-37.48125608084808,158944714204.6605,-1.9680523137067696
Germany,1996.0,469880000000.0,2316240000000.0,458264000000.0,1349740000000.0,8.56776400171013,475884000000.0,38983333.3333333,35643333.3333333,8,171.60638345162772,33.95202038911197,-35.254568781147974,157537018962.0759,-0.8856508690009091
Germany,1996.25,472152000000.0,2347712000000.0,461832000000.0,1357112000000.0,8.75438146533299,513084000000.0,38990000.0,35576666.6666667,8,172.99323858310885,34.03050006189615,-37.8041760738981,155020889296.87503,-1.597167244739206
Germany,1996.5,484508000000.0,2355880000000.0,465760000000.0,1358076000000.0,9.00931703564407,512296000000.0,38996666.6666667,35483333.3333333,8,173.47188228052036,34.29557697801891,-37.719317868317624,150741282011.38522,-2.760664904517529
Germany,1996.75,507652000000.0,2373432000000.0,483252000000.0,1360480000000.0,9.28046487779867,513204000000.0,39006666.6666667,35386666.6666667,8,174.4554862989533,35.52069857697283,-37.719407366027674,146596104604.0515,-2.749862116086177
Germany,1997.0,514540000000.0,2360796000000.0,497564000000.0,1364408000000.0,9.54130007687708,495772000000.0,39023333.3333333,35300000.0,8,173.02712971486537,36.467390985687565,-36.3331918800437,143000218943.59894,-2.4529203352059548
Germany,1997.25,530728000000.0,2391060000000.0,501728000000.0,1369376000000.0,9.67301289165884,507404000000.0,39043333.3333333,35266666.6666667,8,174.60945715420746,36.63916995770336,-37.050814142110475,141566646849.07327,-1.0024964333034236
Germany,1997.5,559264000000.0,2399232000000.0,518392000000.0,1362324000000.0,9.67329181950013,508068000000.0,39076666.6666667,35296666.6666667,8,176.11317131607458,38.05203461144339,-37.29134356682649,140833547195.76715,-0.5178477202244514
Germany,1997.75,568920000000.0,2417088000000.0,525172000000.0,1376588000000.0,9.66175342932606,513036000000.0,39123333.3333333,35343333.3333333,8,175.58543296905103,38.150267182337785,-37.265825117367484,142478071922.39862,1.1677080918408356
Germany,1998.0,579288000000.0,2439328000000.0,545376000000.0,1379196000000.0,9.64009189143198,526712000000.0,39176666.6666667,35400000.0,8,176.86594218660727,39.54303811785997,-38.186945389439444,143068760706.08994,0.41458224112762565
Germany,1998.25,589084000000.0,2429040000000.0,558108000000.0,1376148000000.0,9.51976200594985,520656000000.0,39216666.6666667,35483333.3333333,8,176.5100846711255,40.555812310885166,-37.83145296387694,144556975178.57144,1.0402092428400733
Germany,1998.5,583544000000.0,2441144000000.0,561680000000.0,1389776000000.0,9.29936305732484,526288000000.0,39250000.0,35600000.0,8,175.65017671912594,40.41514603792265,-37.865724404508356,149448515068.49316,3.3838145021222177
Germany,1998.75,575736000000.0,2430248000000.0,559892000000.0,1400676000000.0,9.06313645621181,522172000000.0,39280000.0,35720000.0,8,173.50536455254465,39.97298447321151,-37.27719472597517,154546497977.52814,3.411196763446278
Germany,1999.0,577048000000.0,2458392000000.0,583724000000.0,1415460000000.0,8.84820747520976,538300000000.0,39330000.0,35850000.0,8,173.68148870331905,41.239173130996285,-38.02726110239781,159971384482.7587,3.5101969803413846
Germany,1999.25,607720000000.0,2458392000000.0,600860000000.0,1421072000000.0,8.63559322033898,541936000000.0,39333333.3333333,35936666.6666667,8,172.9955976896315,42.282164450499344,-38.13294939782549,164559858684.98535,2.868309364867172
Germany,1999.5,621776000000.0,2486840000000.0,615620000000.0,1417544000000.0,8.46695512004751,550780000000.0,39290000.0,35963333.3333333,8,175.43300243237601,43.428634313996604,-38.85175416071741,167420752785.57114,1.7385127353945817
Germany,1999.75,635976000000.0,2506204000000.0,616332000000.0,1428768000000.0,8.30076465590484,547992000000.0,39233333.3333333,35976666.6666667,8,175.41014356424554,43.13730430692736,-38.35141651175465,172124865506.65308,2.809754849870294
Germany,2000.0,665224000000.0,2541992000000.0,637752000000.0,1438824000000.0,8.12627637848877,559308000000.0,39173333.3333333,35990000.0,8,176.67150395044843,44.32453170088906,-38.869856679251015,177058216209.42404,2.866146438662165
Germany,2000.25,689648000000.0,2562872000000.0,657508000000.0,1453732000000.0,7.9948914431673,557916000000.0,39150000.0,36020000.0,8,176.29604356236226,45.22896930108163,-38.3754949330413,181832612779.55283,2.6965122954145437
Germany,2000.5,702144000000.0,2562268000000.0,679048000000.0,1449244000000.0,7.88734791117161,563064000000.0,39176666.6666667,36086666.6666667,8,176.8003179588806,46.85532594925354,-38.849553514338055,183742877367.85342,1.0505621401461829
Germany,2000.75,739204000000.0,2554096000000.0,714752000000.0,1441068000000.0,7.77796667800068,557672000000.0,39213333.3333333,36163333.3333333,8,177.23632750154746,49.59876980128627,-38.69579968930451,185275671606.55737,0.8342060713653066
Germany,2001.0,737640000000.0,2605540000000.0,687824000000.0,1467400000000.0,7.66355140186916,561488000000.0,39233333.3333333,36226666.6666667,8,177.56167370860027,46.87365408204988,-38.26146699377584,191477804878.04874,3.347516280854146
Germany,2001.25,740624000000.0,2604332000000.0,689132000000.0,1462908000000.0,7.67663043478261,549192000000.0,39253333.3333333,36240000.0,8,178.0243186857957,47.106995108373184,-37.53843349456471,190566422654.86722,-0.47597277593712795
Germany,2001.5,739912000000.0,2599792000000.0,674852000000.0,1463552000000.0,7.83864118895966,540468000000.0,39250000.0,36173333.3333333,8,177.63577925485393,46.11055842224943,-36.92583181192059,186709911159.26328,-2.0237098655036534
Germany,2001.75,747724000000.0,2597068000000.0,668428000000.0,1462588000000.0,8.01698513800425,535136000000.0,39250000.0,36103333.3333333,8,177.56661479514395,45.70172871649432,-36.58561057522693,182436162076.27112,-2.2889781567871137
Germany,2002.0,745768000000.0,2583376000000.0,645192000000.0,1443756000000.0,8.17903855953796,521684000000.0,39246666.6666667,36036666.6666667,8,178.93439057569285,44.6884376584409,-36.131088170946704,176519035763.24,-3.24339552295414
Germany,2002.25,768772000000.0,2594268000000.0,660544000000.0,1434296000000.0,8.39636270927169,513748000000.0,39223333.3333333,35930000.0,8,180.87396186003446,46.05353427744343,-35.81609212231413,170823492226.72067,-3.2265888559229294
Germany,2002.5,782264000000.0,2607584000000.0,664352000000.0,1444876000000.0,8.74108053007136,510476000000.0,39240000.0,35810000.0,8,180.471126934076,45.97986263181062,-35.32737480586569,165297184373.17776,-3.2350982768858727
Germany,2002.75,794756000000.0,2603952000000.0,680060000000.0,1454816000000.0,9.11866994656035,507388000000.0,39296666.6666667,35713333.3333333,8,178.98840815608295,46.74543034995491,-34.873736839114585,159542565804.6512,-3.481377248105344
Germany,2003.0,772036000000.0,2564992000000.0,695856000000.0,1446960000000.0,9.50283729990684,506280000000.0,39356666.6666667,35616666.6666667,8,177.26765079891635,48.09089401227401,-34.986498820515656,152266102673.7967,-4.560828700576403
Germany,2003.25,769196000000.0,2568016000000.0,689432000000.0,1447600000000.0,9.73128761549548,503616000000.0,39323333.3333333,35496666.6666667,8,177.3981762917933,47.62586349820393,-34.787004467164046,148757292682.9266,-2.3043933805721006
Germany,2003.5,793196000000.0,2587688000000.0,695144000000.0,1453372000000.0,9.77513788714467,505132000000.0,39283333.3333333,35443333.3333333,8,178.04718957018574,47.82973664003435,-34.7531613837797,148680460243.05563,-0.05164952822497293
Germany,2003.75,812508000000.0,2594648000000.0,718232000000.0,1454816000000.0,9.76933514246947,504040000000.0,39306666.6666667,35466666.6666667,8,178.34887710885775,49.36926731627917,-34.643603956330786,148916582222.22223,0.15881170853291326
Germany,2004.0,846972000000.0,2590108000000.0,728316000000.0,1454052000000.0,10.0585688820983,496620000000.0,39270000.0,35320000.0,8,178.1303557231791,50.08871759744493,-34.151511087636486,144558536810.1265,-2.926501096830436
Germany,2004.25,883040000000.0,2603424000000.0,743072000000.0,1453732000000.0,10.2841677943167,499708000000.0,39413333.3333333,35360000.0,8,179.08555359584847,51.11478594403921,-34.371437559788646,141356308947.36765,-2.2151772793362445
Germany,2004.5,868840000000.0,2598280000000.0,758900000000.0,1450044000000.0,10.3880798046974,498556000000.0,39596666.6666667,35483333.3333333,8,179.18628676095346,52.336342897181055,-34.379398372279276,139587298833.06274,-1.2514546591362752
Germany,2004.75,875232000000.0,2595556000000.0,761996000000.0,1461428000000.0,10.5885311871227,495044000000.0,39760000.0,35550000.0,8,177.6040968148961,52.14050914584912,-33.87127111291149,138019898527.3164,-1.1228817513123768
Germany,2005.0,894860000000.0,2595556000000.0,748520000000.0,1467316000000.0,10.854330051727,489332000000.0,39953333.3333333,35616666.6666667,8,176.89141262004912,51.01286975675314,-33.34605815425353,135182548624.13545,-2.0557542306984034
Germany,2005.25,909768000000.0,2609476000000.0,785888000000.0,1466516000000.0,11.2165085704776,498056000000.0,40060000.0,35566666.6666667,8,177.93709717452793,53.58877775626042,-33.959120800591336,130746211335.31177,-3.2817381636727205
Germany,2005.5,947680000000.0,2631568000000.0,805164000000.0,1466196000000.0,11.1803305922419,505752000000.0,40130000.0,35643333.3333333,8,179.48268853550275,54.91516823125967,-34.49142338404961,131140666002.97154,0.30169491232763246
Germany,2005.75,964864000000.0,2644276000000.0,838604000000.0,1471644000000.0,10.8311925084943,519444000000.0,40223333.3333333,35866666.6666667,8,179.68177086306198,56.98416193046688,-35.29411845980867,135870911614.38333,3.6070013639435183
Germany,2006.0,995420000000.0,2669696000000.0,860384000000.0,1478296000000.0,10.499380932728,514948000000.0,40383333.3333333,36143333.3333333,8,180.59279061838765,58.201063927657245,-34.831158081106,140798396540.8808,3.6265929682449016
Germany,2006.25,1024816000000.0,2715692000000.0,872880000000.0,1484708000000.0,10.1870930520069,547844000000.0,40443333.3333333,36323333.3333333,8,182.91084846313214,58.79135830075678,-36.89638344150275,145744030453.07477,3.5125640871613184
Germany,2006.5,1056056000000.0,2736876000000.0,890136000000.0,1485672000000.0,9.9060491181803,548872000000.0,40446666.6666667,36440000.0,8,184.21805082144647,59.91470526468831,-36.941636736327624,149976240000.0003,2.9038647646623117
Germany,2006.75,1117968000000.0,2778032000000.0,920600000000.0,1510036000000.0,9.57674571805004,565108000000.0,40480000.0,36603333.3333333,8,183.97124306970164,60.965433936674366,-37.4207979147517,157677361857.2661,5.134894605482709
Germany,2007.0,1110792000000.0,2780076000000.0,929792000000.0,1471044000000.0,9.04679661156343,566516000000.0,40530000.0,36863333.3333333,8,188.98659727377293,63.20626711369612,-38.50839743746618,162603854509.09128,3.1244134185126393
Germany,2007.25,1137912000000.0,2803376000000.0,933604000000.0,1489160000000.0,8.64005246331669,558640000000.0,40663333.3333333,37150000.0,8,188.25216900803136,62.693330468183404,-37.51103552785911,172355434914.6105,5.997139757209147
Germany,2007.5,1162192000000.0,2817600000000.0,953952000000.0,1492684000000.0,8.43215833810417,561548000000.0,40756666.6666667,37320000.0,8,188.76064860345525,63.908503072318055,-37.617288276241545,177022766905.9171,2.7079691415701213
Germany,2007.75,1171140000000.0,2836364000000.0,956452000000.0,1492844000000.0,8.19269211863017,574272000000.0,40686666.6666667,37353333.3333333,8,189.99734734506754,64.06911907741197,-38.46559408306115,182216538640.00027,2.9339569281749522
Germany,2008.0,1185160000000.0,2854292000000.0,967160000000.0,1486112000000.0,7.84072249589494,580512000000.0,40600000.0,37416666.6666667,8,192.0643935315777,65.07988630735773,-39.05973439417756,189537635183.24536,4.017800249026338
Germany,2008.25,1180188000000.0,2847032000000.0,958236000000.0,1489160000000.0,7.52997208080146,569304000000.0,40593333.3333333,37536666.6666667,8,191.1837545999087,64.34741733594778,-38.2271486386061,197764345474.3726,4.340409904963538
Germany,2008.5,1171528000000.0,2829176000000.0,975136000000.0,1490280000000.0,7.14695047073271,569908000000.0,40716666.6666667,37806666.6666667,8,189.84190890302492,65.4330729795743,-38.23894055703179,208519704467.35382,5.438472221664936
Germany,2008.75,1103800000000.0,2783784000000.0,943600000000.0,1491080000000.0,7.11478631079091,562396000000.0,40713333.3333333,37816666.6666667,8,186.6958177964965,63.2829895109585,-37.71462877019788,209574811507.47943,0.5059987221930795
Germany,2009.0,977248000000.0,2653656000000.0,887548000000.0,1503304000000.0,7.45729303547961,517672000000.0,40586666.6666667,37560000.0,8,176.52158179583103,59.03982161957927,-34.4329166511453,201588430660.79355,-3.810754159452434
Germany,2009.25,968444000000.0,2657896000000.0,841612000000.0,1496572000000.0,7.75238408418282,516400000000.0,40546666.6666667,37403333.3333333,8,177.59893944294026,56.235984636890166,-34.502813986452594,193046678769.88373,-4.237223268671975
Germany,2009.5,1001672000000.0,2672420000000.0,873028000000.0,1481664000000.0,7.82315720272827,518640000000.0,40563333.3333333,37390000.0,8,180.3661288929204,58.92213079348624,-35.001149833340534,189394634621.8481,-1.8917933068348436
Germany,2009.75,1030784000000.0,2692088000000.0,868028000000.0,1475892000000.0,7.55737704918031,514520000000.0,40666666.6666667,37593333.3333333,8,182.40413255170432,58.8137885427931,-34.85887404588773,195291566160.52106,3.113568423121893
Germany,2010.0,1061916000000.0,2714484000000.0,924320000000.0,1483108000000.0,7.34282907662083,516552000000.0,40720000.0,37730000.0,8,183.02672495866787,62.32317538574399,-34.82627563198364,201980460735.78583,3.425081127039964
Germany,2010.25,1136884000000.0,2775008000000.0,991676000000.0,1498336000000.0,7.04664914586071,547992000000.0,40586666.6666667,37726666.6666667,8,185.20598850992033,66.18515473164898,-36.570663278018635,212630992261.07227,5.273050416108616
Germany,2010.5,1155484000000.0,2798008000000.0,989296000000.0,1501700000000.0,6.79851668726823,554720000000.0,40450000.0,37700000.0,8,186.3227009389359,65.8784044749284,-36.936774988346535,220886418181.81827,3.88251300196627
Germany,2010.75,1182176000000.0,2820096000000.0,1003816000000.0,1509396000000.0,6.61734484175917,549692000000.0,40550000.0,37866666.6666667,8,186.83605892688203,66.50448258773707,-36.41532440790886,228096923478.26,3.2643497756872364
Germany,2011.0,1211748000000.0,2875476000000.0,1032408000000.0,1518212000000.0,6.22501427755567,577424000000.0,40856666.6666667,38313333.3333333,8,189.3988454840299,68.00157026818388,-38.03046895514812,243888918532.1106,6.923370474725288
Germany,2011.25,1228644000000.0,2877896000000.0,1058588000000.0,1515648000000.0,5.90528795386239,580392000000.0,41036666.6666667,38613333.3333333,8,189.87891647664895,69.84392154378854,-38.29061651078175,256659457056.39655,5.236211059177154
Germany,2011.5,1242700000000.0,2903016000000.0,1058828000000.0,1532800000000.0,5.73697431326473,588812000000.0,41136666.6666667,38776666.6666667,8,189.39300626304802,69.07802713987475,-38.41146029053584,267179163841.8078,4.098702189298153
Germany,2011.75,1240144000000.0,2893936000000.0,1050616000000.0,1537448000000.0,5.55870216036896,586632000000.0,41196666.6666667,38906666.6666667,8,188.22984582242782,68.33505913695943,-38.1535377673478,276583985909.7526,3.520043229685843
Germany,2012.0,1263292000000.0,2900216000000.0,1053888000000.0,1543620000000.0,5.44658777759767,587584000000.0,41126666.6666667,38886666.6666667,8,187.88406473095708,68.27379795545536,-38.062662658771806,283410469642.85693,2.4681413533941043
Germany,2012.25,1274364000000.0,2906268000000.0,1055792000000.0,1549712000000.0,5.42246681774036,586252000000.0,41186666.6666667,38953333.3333333,8,187.53600669027534,68.1282715756218,-37.82708098881169,285794648835.82135,0.8412459835971831
Germany,2012.5,1290412000000.0,2914136000000.0,1059124000000.0,1551796000000.0,5.33784873407513,585344000000.0,41340000.0,39133333.3333333,8,187.79117873741137,68.25149697511786,-37.71775800427376,290715619214.50256,1.7218553246978852
Germany,2012.75,1270672000000.0,2901424000000.0,1053532000000.0,1553396000000.0,5.31657805703238,583164000000.0,41380000.0,39180000.0,8,186.77941748272818,67.82121236310637,-37.538568401103134,292179665818.18195,0.503600944330107
Germany,2013.0,1267372000000.0,2888188000000.0,1061148000000.0,1550432000000.0,5.35585042219542,560264000000.0,41450000.0,39230000.0,8,186.28279086086974,68.44208581866215,-36.133319616726176,289483812612.61237,-0.9226696861400208
Germany,2013.25,1273904000000.0,2919052000000.0,1079832000000.0,1558448000000.0,5.27285840211554,579892000000.0,41596666.6666667,39403333.3333333,8,187.30506247240845,69.2889336057411,-37.206913758645356,295560373738.6026,2.099102216164983
Germany,2013.5,1297192000000.0,2934788000000.0,1099468000000.0,1562616000000.0,5.18731988472623,581284000000.0,41640000.0,39480000.0,8,187.81248880083143,70.36072841952213,-37.19674955331316,301237639999.9997,1.920848248222251
Germany,2013.75,1320904000000.0,2944172000000.0,1099944000000.0,1559088000000.0,5.13846646390267,593096000000.0,41646666.6666667,39506666.6666667,8,188.83937276151187,70.5504756626951,-38.03854261807758,303415038504.6731,0.722817541882681
Germany,2014.0,1321540000000.0,2972316000000.0,1104584000000.0,1564296000000.0,5.11159107271418,603232000000.0,41670000.0,39540000.0,8,190.00981911351815,70.61221149961389,-38.55985887581379,306029175211.26776,0.8615712390124042
Germany,2014.25,1333044000000.0,2972616000000.0,1121840000000.0,1565740000000.0,5.00478163850812,593296000000.0,41826666.6666667,39733333.3333333,8,189.85374327793886,71.64918824325878,-37.88969901345903,312848814012.73944,2.2284276643766754
Germany,2014.5,1360164000000.0,2987144000000.0,1131004000000.0,1578564000000.0,4.99444179768141,593476000000.0,41980000.0,39883333.3333333,8,189.2317321312281,71.64764938260343,-37.59328224893004,316064149697.9349,1.02776022832054
Germany,2014.75,1386148000000.0,3011956000000.0,1150876000000.0,1588180000000.0,4.92415217218646,598808000000.0,41970000.0,39903333.3333333,8,189.64827664370537,72.46508582150638,-37.70139593748819,322528619032.2595,2.0453029362877073
Germany,2015.0,1396052000000.0,2996752000000.0,1173044000000.0,1588020000000.0,4.77514698871765,598928000000.0,41953333.3333333,39950000.0,8,188.70996586944747,73.86833918968276,-37.712752148377646,332559396339.4324,3.11004255599705
Germany,2015.25,1423312000000.0,3018236000000.0,1179468000000.0,1598760000000.0,4.69184890656061,598264000000.0,41916666.6666667,39950000.0,8,188.78605919587682,73.77392479171357,-37.41787906460841,340752661016.95105,2.463699648154316
Germany,2015.5,1424876000000.0,3031248000000.0,1193512000000.0,1610144000000.0,4.57578646329838,602808000000.0,41960000.0,40040000.0,8,188.25943518095275,74.12455035077608,-37.4355362004889,351883553333.3333,3.2665606434775674
Germany,2015.75,1419908000000.0,3045472000000.0,1204104000000.0,1615112000000.0,4.48525934100581,616560000000.0,42286666.6666667,40390000.0,8,188.56104096805672,74.55235302567253,-38.171824203729116,360093336239.01764,2.3330965110231583
Germany,2016.0,1431584000000.0,3071876000000.0,1228024000000.0,1629940000000.0,4.36003431869588,629176000000.0,42736666.6666667,40873333.3333333,8,188.46558769034442,75.34166901849147,-38.59855352548765,373836506976.745,3.816557918362906
Germany,2016.25,1450468000000.0,3083980000000.0,1227428000000.0,1633464000000.0,4.2480354780985,620756000000.0,42843333.3333333,41023333.3333333,8,188.79999804097304,75.1426416498925,-37.99980634202325,384522212307.69214,2.8583899997791873
Germany,2016.5,1448056000000.0,3091544000000.0,1234808000000.0,1641640000000.0,4.11321048130008,626692000000.0,42870000.0,41106666.6666667,8,188.3204600277771,75.21795277892839,-38.172140664213835,399114027221.1695,3.7947911580725746
Germany,2016.75,1463960000000.0,3103348000000.0,1268724000000.0,1650296000000.0,3.94226292099956,627600000000.0,42953333.3333333,41260000.0,8,188.04796230494406,76.87857208646206,-38.02693860172155,418616422362.20197,4.88642187718078
Germany,2017.0,1490900000000.0,3141476000000.0,1278216000000.0,1654424000000.0,3.8772338772339,635340000000.0,42900000.0,41236666.6666667,8,189.8833672625639,77.26048461579379,-38.399896278100414,426702141883.765,1.9315342374616629
Germany,2017.25,1517312000000.0,3162056000000.0,1311180000000.0,1661636000000.0,3.8032532920217,645216000000.0,43033333.3333333,41396666.6666667,8,190.29775474291603,78.90897886179644,-38.827575152841334,436898589816.69934,2.3895938014091067
Germany,2017.5,1535628000000.0,3189896000000.0,1314152000000.0,1672536000000.0,3.69742720690186,649880000000.0,43273333.3333333,41673333.3333333,8,190.72211300683512,78.57241936795381,-38.85337754563529,452351299000.0005,3.536909832962465
Germany,2017.75,1563460000000.0,3216528000000.0,1342000000000.0,1685040000000.0,3.6243059839605,654000000000.0,43226666.6666667,41660000.0,8,190.88733798604187,79.64202630204625,-38.809569703587655,464927632340.42786,2.780213822360955
Germany,2018.0,1563176000000.0,3209868000000.0,1333876000000.0,1688688000000.0,3.52504638218924,660784000000.0,43120000.0,41600000.0,8,190.08058326937837,78.98889552125674,-39.12746937267275,479054122105.26306,3.0384276567350987
Germany,2018.25,1571552000000.0,3225000000000.0,1349708000000.0,1691412000000.0,3.40566839138157,666660000000.0,43163333.3333333,41693333.3333333,8,190.669097771566,79.79770747753948,-39.411854513664714,496646122176.8713,3.672236446750099
Germany,2018.5,1557212000000.0,3214408000000.0,1374104000000.0,1690612000000.0,3.35772044666926,671328000000.0,43283333.3333333,41830000.0,8,190.13280397867754,81.27849559804379,-39.70661019007712,503499927064.21625,1.3800177996565743
Germany,2018.75,1565020000000.0,3225304000000.0,1385884000000.0,1703276000000.0,3.33615840973883,679384000000.0,43263333.3333333,41820000.0,8,189.3588590457448,81.36579156871817,-39.88436029549331,510550097090.06604,1.400232581354599
Germany,2019.0,1589584000000.0,3245048000000.0,1398916000000.0,1718544000000.0,3.25584975369458,689336000000.0,43306666.6666667,41896666.6666667,8,188.825424312674,81.40123267137763,-40.10910941665348,527832710354.6101,3.3850964602784694
Germany,2019.25,1564596000000.0,3228708000000.0,1393800000000.0,1718064000000.0,3.08471454880295,686792000000.0,43440000.0,42100000.0,8,187.92710865252982,81.12619785991674,-39.972233863232105,556960448955.2233,5.518365578564555
Germany,2019.5,1584188000000.0,3238692000000.0,1393204000000.0,1722712000000.0,3.03261782904284,686368000000.0,43636666.6666667,42313333.3333333,8,187.99961920506735,80.8727169718444,-39.83976215022206,568061027506.2998,1.9930640626097507
Germany,2019.75,1579788000000.0,3238088000000.0,1397368000000.0,1723672000000.0,3.19672752064239,684732000000.0,44003333.3333333,42596666.6666667,8,187.85987125160705,81.06925215470228,-39.72263845248206,539198911658.7653,-5.080812527174183
Germany,2020.0,1528244000000.0,3176656000000.0,1371308000000.0,1684240000000.0,3.59349103510622,682004000000.0,44246666.6666667,42656666.6666667,8,188.610649313637,81.41998765021611,-40.49065176776073,468691860796.64606,-13.076259862100759
Germany,2020.25,1215440000000.0,2865556000000.0,1153408000000.0,1496852000000.0,4.18958631602742,636992000000.0,44236666.6666667,42383333.3333333,8,191.43883296411403,77.05558064524749,-42.552487709762445,357279188705.0367,-23.770985035293503
Germany,2020.5,1435952000000.0,3108564000000.0,1257892000000.0,1658752000000.0,4.5001510117789,659832000000.0,44146666.6666667,42160000.0,8,187.40378308511458,75.83363878385678,-39.776160229698796,368599186040.26996,3.1683897895824265
Germany,2020.75,1440259856000.0,3083290084088.63,1262420411200.0,1617488046867.66,4.62623857657086,649444188884.421,44151522.8,42108968.0200829,8,190.62212484720138,78.04820651656345,-40.148676128965164,349633513295.07135,-5.145337663096894
Hungary,1995.0,4045632.66089057,3623336.65108462,3850644000000.0,3939692000000.0,22210288000000.0,4324920000000.0,12064848000000.0,10.4383181866292,9,9.19700487013863e-05,97.73972178535783,196.4602309012989,0.1773814009075434,
Hungary,1995.25,4029693.39414426,3615538.72984551,4338412000000.0,3988600000000.0,22167212000000.0,4695720000000.0,12008088000000.0,10.277572603925,9,9.064681165936694e-05,108.77029534172391,183.33169533169533,0.17993241549726685,1.438152239564916
Hungary,1995.5,4029231.55158101,3615687.25812027,4942044000000.0,3895736000000.0,22166936000000.0,4811676000000.0,11848340000000.0,10.2636020830937,9,9.281140349654777e-05,126.85777475681104,180.6247651278218,0.17574535334969163,-2.327019362244276
